"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","nperps","nperpcap","claimed","claimmode_txt","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","propvalue","INT_IDEO","INT_MISC","president_party","state_governor_party","date"
"1616",1615,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,0,NA,NA,TRUE,TRUE,"Republican","Democrat",1981-12-24
"1617",1616,"Mississippi","Jackson",32.29869,-90.180489,FALSE,TRUE,"Facility/Infrastructure Attack","Journalists & Media","United States","Ku Klux Klan",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat",1982-01-16
"1618",1617,"Illinois","Granite City",38.702155,-90.148129,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,1e+05,NA,FALSE,"Republican","Republican",1982-01-23
"1619",1618,"Colorado","Boulder",40.014986,105.270546,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1982-01-23
"1620",1619,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Assassination","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",2,NA,NA,NA,"Firearms",1,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-01-28
"1621",1620,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Business","Soviet Union","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,3000,TRUE,TRUE,"Republican",NA,1982-02-18
"1624",1623,"Florida","Miami",25.774591,-80.214195,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Omega-7",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1982-02-21
"1625",1624,"Florida","MIami",25.774591,-80.214195,FALSE,TRUE,"Armed Assault","Business","United States","Omega-7",NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1982-02-21
"1626",1625,"Puerto Rico","Rio Piedras",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Educational Institution","Puerto Rico","Antonia Martinez Student Commandos (AMSC)",NA,NA,TRUE,"Letter","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-02-21
"1627",1626,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-02-28
"1628",1627,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-02-28
"1629",1628,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-02-28
"1630",1629,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-02-28
"1631",1630,"Massachusetts","Cambridge",42.36679,-71.106019,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1982-03-22
"1633",1632,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","Lebanon","Jewish Defense League (JDL)",NA,NA,NA,NA,"Incendiary",1,0,NA,8,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-04-05
"1634",1633,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","Germany","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-04-28
"1635",1634,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Iraq","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-04-28
"1636",1635,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,FALSE,"Bombing/Explosion","Government (General)","Puerto Rico","Provisional Coordinating Committee for the Defense of Labor",NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-04-30
"1637",1636,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Utilities","Puerto Rico","Provisional Coordinating Committee for the Defense of Labor",3,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-04-30
"1638",1637,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","Puerto Rico","Provisional Coordinating Committee for the Defense of Labor",NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-04-30
"1639",1638,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","Puerto Rico","Provisional Coordinating Committee for the Defense of Labor",NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-04-30
"1641",1640,"Massachusetts","Somerville",42.386675,-71.098264,FALSE,TRUE,"Assassination","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",1,NA,NA,NA,"Firearms",1,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1982-05-04
"1642",1641,"Tennessee","Nashville",36.167783,-86.778365,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Anti-Technology extremists",1,NA,NA,NA,"Explosives",1,0,0,1,1,0,NA,NA,FALSE,"Republican","Republican",1982-05-05
"1643",1642,"Puerto Rico","San Juan",18.386932,-66.061127,TRUE,TRUE,"Assassination","Military","United States","Macheteros",NA,NA,NA,NA,"Firearms",1,1,NA,3,3,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-05-16
"1644",1643,"New Jersey","Union City",40.769142,-74.031174,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Omega-7",NA,NA,NA,NA,"Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Republican","Republican",1982-05-17
"1645",1644,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Assassination","Police","Puerto Rico","Macheteros",NA,NA,NA,NA,"Firearms",1,0,NA,2,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-05-18
"1647",1646,"Puerto Rico","Ponce",18.011091,-66.614182,FALSE,FALSE,"Bombing/Explosion","Business","United States","Macheteros",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-05-19
"1648",1647,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,FALSE,"Bombing/Explosion","Business","Puerto Rico","Macheteros",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-05-20
"1649",1648,"Connecticut","Stamford",41.05182,-73.542234,FALSE,TRUE,"Assassination","Religious Figures/Institutions","United States","Iranians",NA,NA,NA,NA,"Melee",1,1,0,0,0,0,NA,TRUE,FALSE,"Republican","Democrat",1982-05-22
"1650",1649,"Puerto Rico","San German",18.081305,-67.041644,FALSE,TRUE,"Hostage Taking (Kidnapping)","Military","Puerto Rico","Grupo Estrella",3,NA,FALSE,NA,"Firearms",0,0,0,1,1,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-05-25
"1652",1651,"California","Northridge",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Jewish Extremists",NA,NA,TRUE,"Call (post-incident)","Incendiary",0,0,0,0,0,0,1000,NA,FALSE,"Republican","Democrat",1982-05-27
"1653",1652,"Florida","St. Petersburg",27.771185,-82.639319,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Army of God",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,122000,FALSE,FALSE,"Republican","Democrat",1982-05-29
"1654",1653,"Florida","Clearwater",27.9656,-82.799764,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Army of God",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,340000,FALSE,FALSE,"Republican","Democrat",1982-05-29
"1655",1654,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Bombing/Explosion","Airports & Aircraft","Canada","Armenian Secret Army for the Liberation of Armenia",3,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-05-30
"1656",1655,"Virginia","Falls Church",38.88549,-77.173624,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Army of God",2,2,FALSE,NA,"Explosives",0,0,0,0,0,0,18000,FALSE,FALSE,"Republican","Democrat",1982-06-06
"1657",1656,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Assassination","Private Citizens & Property","Puerto Rico","Revolutionary Labor Commandos",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,75000,FALSE,FALSE,"Republican","New Progressive Party",1982-06-10
"1658",1657,"Puerto Rico","Carolina",18.380782,-65.957387,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","Puerto Rico","Armed Forces of Popular Resistance (FARP)",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-06-10
"1660",1659,"California","Berkeley",37.874043,-122.280022,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Anti-Technology extremists",NA,NA,NA,NA,"Explosives",0,0,NA,1,NA,NA,NA,NA,FALSE,"Republican","Democrat",1982-07-02
"1661",1660,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Airports & Aircraft","Yugoslavia",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,TRUE,"Republican","Democrat",1982-07-04
"1663",1662,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Lebanon","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-07-05
"1664",1663,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Croatian Nationalists",NA,NA,NA,NA,"Explosives",0,0,NA,1,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1982-07-05
"1665",1664,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Croatian Nationalists",NA,NA,NA,NA,"Explosives",0,0,NA,1,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1982-07-05
"1666",1665,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Croatian Nationalists",NA,NA,NA,NA,"Explosives",0,0,NA,1,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1982-07-05
"1667",1666,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","France","Jewish Defense League (JDL)",NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Democrat",1982-07-05
"1668",1667,"Arizona","Phoenix",33.44826,-112.075774,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Jordan",NA,NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,NA,TRUE,"Republican","Democrat",1982-07-08
"1669",1668,"Texas","Houston",29.813822,-95.365295,FALSE,TRUE,"Assassination","Journalists & Media","Vietnam","Vietnamese Organization to Exterminate Communists and Restore the Nation",NA,0,TRUE,NA,"Firearms",1,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Republican",1982-08-02
"1670",1669,"Hawaii","Honolulu",21.306944,-157.858333,FALSE,TRUE,"Bombing/Explosion","Airports & Aircraft","United States","May 15 Organization for the Liberation of Palestine",1,1,NA,NA,"Explosives",1,0,0,15,NA,0,NA,TRUE,TRUE,"Republican","Democrat",1982-08-11
"1671",1670,"Illinois","Edwardsville",38.813372,-89.956805,FALSE,TRUE,"Hostage Taking (Kidnapping)","Abortion Related","United States","Army of God",3,3,TRUE,"Other","Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Republican",1982-08-13
"1672",1671,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","Puerto Rico","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,TRUE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-08-20
"1673",1672,"Arizona","Tempe",33.42551,-111.937419,FALSE,TRUE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,FALSE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1982-09-01
"1674",1673,"Puerto Rico","Naranjito",18.435364,-66.813658,FALSE,FALSE,"Armed Assault","Business","Puerto Rico","Macheteros",NA,NA,NA,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1982-09-01
"1675",1674,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Venezuela","Omega-7",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Democrat",1982-09-02
"1676",1675,"Illinois","Chicago",41.842602,-87.681229,FALSE,TRUE,"Bombing/Explosion","Business","United States","Omega-7",1,1,TRUE,"Note left at scene","Explosives",0,0,0,0,0,0,NA,TRUE,FALSE,"Republican","Republican",1982-09-08
"1677",1676,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-09-20
"1678",1677,"Florida","Miami",25.774591,-80.214195,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Nicaragua","Omega-7",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Democrat",1982-09-25
"1679",1678,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Terrorists/Non-State Militia","United States",NA,NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1982-10-08
"1680",1679,"Pennsylvania","Philadelphia",40.008171,-75.13549,FALSE,FALSE,"Assassination","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Republican",1982-10-22
"1681",1680,"New Jersey","Cherry Hill",39.9275,-75.030549,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,1e+05,NA,FALSE,"Republican","Republican",1982-10-26
"1682",1681,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","Soviet Union","Jewish Defense League (JDL)",2,NA,FALSE,NA,"Other",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Democrat",1982-11-04
"1683",1682,"Puerto Rico","Carolina",18.380782,-65.957387,FALSE,TRUE,"Hostage Taking (Barricade Incident)","Business","Puerto Rico","Macheteros",6,NA,NA,NA,"Firearms",1,1,0,0,0,0,312000,FALSE,FALSE,"Republican","New Progressive Party",1982-11-16
"1684",1683,"Puerto Rico","Rio Piedras",18.386932,-66.061127,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Armed Commandos of Student Self Defense",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,37000,FALSE,FALSE,"Republican","New Progressive Party",1982-11-26
"1685",1684,"California","Northridge",34.097866,-118.407379,TRUE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Jewish Extremists",NA,NA,FALSE,NA,"Sabotage Equipment",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1982-12-02
"1686",1685,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Hostage Taking (Barricade Incident)","Private Citizens & Property","United States","Anti-Nuclear extremists",1,NA,NA,NA,"Explosives",1,1,1,0,0,0,NA,NA,FALSE,"Republican",NA,1982-12-08
"1687",1686,"New York","Harrison",40.970073,-73.712231,FALSE,TRUE,"Bombing/Explosion","Business","United States","United Freedom Front (UFF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-12-16
"1688",1687,"New York","Elmont",40.700882,-73.712936,FALSE,TRUE,"Bombing/Explosion","Business","South Africa","United Freedom Front (UFF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1982-12-16
"1689",1688,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","United Jewish Underground",NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Democrat",1982-12-21
"1690",1689,"Virginia","McLean",38.933807,-77.177291,NA,TRUE,"Unarmed Assault","Government (General)","Libya","Libyan Students",12,NA,NA,NA,"Melee",0,0,NA,0,NA,NA,250000,FALSE,TRUE,"Republican","Democrat",1982-12-22
"1691",1690,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-12-31
"1692",1691,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Police","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,1,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-12-31
"1693",1692,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,2,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-12-31
"1694",1693,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1982-12-31
"1695",1694,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Bombing/Explosion","Business","United States","Omega-7",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1983-01-11
"1696",1695,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Bombing/Explosion","Business","Cuba","Omega-7",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,TRUE,"Republican","Democrat",1983-01-11
"1697",1696,"Florida","Miami",25.774591,-80.214195,FALSE,FALSE,"Bombing/Explosion","Journalists & Media","United States","Omega-7",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1983-01-11
"1699",1698,"California","Anaheim",33.83276,-117.915719,FALSE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican",NA,1983-01-21
"1700",1699,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","May 19 Communist Order",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1983-01-28
"1701",1700,"North Dakota","Medina",46.89426,-99.299994,FALSE,TRUE,"Armed Assault","Police","United States","Posse Comitatus",2,NA,NA,NA,"Firearms",2,2,NA,1,1,NA,NA,FALSE,FALSE,"Republican","Republican",1983-02-13
"1702",1701,"Texas","Killeen",31.116835,-97.727109,FALSE,TRUE,"Hijacking","Airports & Aircraft","United States","Iranian extremists",1,1,NA,NA,"Firearms",0,0,0,0,0,0,NA,NA,TRUE,"Republican","Democrat",1983-02-15
"1703",1702,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Airports & Aircraft","Soviet Union","Omega-7",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1983-02-17
"1705",1704,"Texas","San Antonio",29.406786,-98.481201,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States",NA,NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1983-03-20
"1706",1705,"Texas","San Antonio",29.406786,-98.481201,TRUE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1983-03-20
"1707",1706,"District of Columbia","Washington",38.908642,-77.015381,NA,TRUE,"Facility/Infrastructure Attack","Government (General)","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Republican",NA,1983-04-23
"1708",1707,"District of Columbia","Washington",38.908642,-77.015381,TRUE,TRUE,"Bombing/Explosion","Military","United States","May 19 Communist Order",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1e+05,FALSE,FALSE,"Republican",NA,1983-04-26
