,provstate,city,latitude,longitude,doubtterr,success,attacktype1_txt,targtype1_txt,natlty1_txt,gname,nperps,nperpcap,claimed,claimmode_txt,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,propvalue,INT_IDEO,INT_MISC,president_party,state_governor_party,date
1847,Idaho,Hayden Lake,47.765793,-116.757971,1,1,Bombing/Explosion,Business,United States,The Order II (Bruder Schweigen Strike Force II),1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Democrat,3-6-1986
1848,Louisiana,Baton Rouge,30.443334999999998,-91.186994,0,0,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,3.0,3.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Nan,3-13-1986
1849,Puerto Rico,Ponce,18.011091,-66.614182,1,0,Bombing/Explosion,Business,United States,Puerto Rican Nationalists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,3-17-1986
1850,California,Westminster,33.75178,-117.993468,0,0,Assassination,Private Citizens & Property,Vietnam,Vietnamese Refugees,2.0,2.0,0.0,,Firearms,0,0.0,0.0,1.0,0.0,0.0,,0,1,Republican,Nan,3-18-1986
1851,Puerto Rico,Rio Piedras,18.386932,-66.061127,0,1,Bombing/Explosion,Educational Institution,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,4-14-1986
1852,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Airports & Aircraft,United States,Jewish Defense League (JDL),,,,,Incendiary,,,,,,,,0,0,Republican,Democrat,4-28-1986
1853,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Assassination,Police,Puerto Rico,Organization of Volunteers for the Puerto Rican Revolution,,,,,Firearms,1,,,0.0,,,,0,0,Republican,Popular Democratic Party,4-29-1986
1854,Illinois,Rockford,42.271817,-89.094544,0,0,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,5-13-1986
1855,Arizona,Palo Verde,33.34835,-112.677484,0,1,Facility/Infrastructure Attack,Utilities,United States,Unknown,-99.0,-99.0,0.0,,Sabotage Equipment,0,0.0,0.0,0.0,0.0,0.0,29000,-9,-9,Republican,Democrat,5-14-1986
1856,Ohio,Toledo,41.67086,-83.543846,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,200000,-9,0,Republican,Democrat,5-20-1986
1857,Kansas,Wichita,37.68698,-97.33557900000001,0,1,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,75000,-9,0,Republican,Democrat,6-9-1986
1858,Missouri,Manchester,38.592859999999995,-90.51067900000001,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,100000,-9,0,Republican,Republican,6-14-1986
1859,Illinois,Chicago,41.842602,-87.681229,0,1,Bombing/Explosion,Government (General),United States,Anti-Government Group,1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,7-3-1986
1860,Idaho,Hayden,47.744503,-116.79206200000002,0,1,Bombing/Explosion,Business,United States,The Order II (Bruder Schweigen Strike Force II),2.0,2.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,2000,0,0,Republican,Democrat,8-7-1986
1861,New York,New York City,40.697132,-73.931351,0,1,Unarmed Assault,Business,United States,Jewish Defense League (JDL),,,,,Chemical,0,0.0,0.0,32.0,,0.0,,0,0,Republican,Democrat,9-2-1986
1862,Idaho,Coeur D'Alene,47.677755,-116.77616599999999,0,1,Bombing/Explosion,Religious Figures/Institutions,United States,The Order II (Bruder Schweigen Strike Force II),,,,,Explosives,0,,,0.0,,,,0,0,Republican,Democrat,9-16-1986
1863,Puerto Rico,Toa Baja,18.44247,-66.253529,0,1,Facility/Infrastructure Attack,Military,United States,El Movimiento Revolucionario Independinista,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,13500,0,0,Republican,Popular Democratic Party,9-18-1986
1864,Idaho,Coeur D'Alene,47.677755,-116.780419,0,1,Bombing/Explosion,Government (General),United States,Aryan Nation,3.0,,,,Explosives,0,,,0.0,,,,0,0,Republican,Democrat,9-29-1986
1865,Idaho,Coeur D'Alene,47.677755,-116.780419,0,0,Bombing/Explosion,Military,United States,Aryan Nation,3.0,,,,Explosives,0,,,0.0,,,0,0,0,Republican,Democrat,9-29-1986
1866,Idaho,Coeur D'Alene,47.677755,-116.780419,0,1,Bombing/Explosion,Business,United States,Aryan Nation,3.0,,,,Explosives,0,,,0.0,,,,0,0,Republican,Democrat,9-29-1986
1867,Idaho,Coeur D'Alene,47.677755,-116.780419,0,1,Bombing/Explosion,Business,United States,Aryan Nation,3.0,,,,Explosives,0,,,0.0,,,,0,0,Republican,Democrat,9-29-1986
1868,New York,New York City,40.697132,-73.931351,-9,1,Facility/Infrastructure Attack,Business,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Republican,Democrat,10-20-1986
1869,Michigan,Detroit,42.331685,-83.047924,1,1,Bombing/Explosion,Government (Diplomatic),Yugoslavia,Unknown,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,1,Republican,Democrat,10-24-1986
1870,Puerto Rico,Fajardo,18.325816,-65.65239,0,1,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,1.0,1.0,0.0,-99,0,0,Republican,Popular Democratic Party,10-28-1986
1871,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,-99,0,0,Republican,Popular Democratic Party,10-28-1986
1872,Puerto Rico,Santurce,18.386932,-66.061127,0,0,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,10-28-1986
1873,Puerto Rico,Aguadilla,18.429675,-67.155179,0,0,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,10-28-1986
1874,Puerto Rico,Mayaguez,18.201318,-67.145125,0,0,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,10-28-1986
1875,Puerto Rico,Bayamon,18.369196,-66.16596700000001,0,0,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,10-28-1986
1876,Puerto Rico,Cayey,18.11447,-66.169599,0,0,Bombing/Explosion,Military,United States,Macheteros,-99.0,-99.0,1.0,Other,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,10-28-1986
1877,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,4.0,4.0,0.0,,Explosives,0,0.0,0.0,2.0,2.0,0.0,10000,-9,-9,Republican,Democrat,10-29-1986
1878,Illinois,Rockford,42.271817,-89.094544,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,10-31-1986
1879,Puerto Rico,San Juan,18.386932,-66.061127,1,0,Bombing/Explosion,Military,United States,Macheteros,,,,,Explosives,0,,,0.0,,,0,0,0,Republican,Popular Democratic Party,11-5-1986
1880,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,11-11-1986
1881,New York,Unknown,43.006844,-75.04700600000001,-9,1,Facility/Infrastructure Attack,Unknown,,Unknown,,,,,Incendiary,0,0.0,,0.0,0.0,,,-9,-9,Republican,Democrat,11-15-1986
1882,Illinois,Rockford,42.271817,-89.094544,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,11-25-1986
1883,New York,New York City,40.697132,-73.931351,0,1,Armed Assault,Business,Russia,Jewish Defense League (JDL),,,,,Incendiary,,,,,,,,1,1,Republican,Democrat,11-26-1986
1884,Michigan,Kalamazoo,42.291957000000004,-85.587437,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,750000,-9,0,Republican,Democrat,12-1-1986
1885,Michigan,Lathrup Village,42.49174,-83.22207399999999,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,12-4-1986
1886,Illinois,Rockford,42.271817,-89.094544,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,12-10-1986
1887,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,4.0,4.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,12-14-1986
1888,Puerto Rico,Yauco,18.03496,-66.84984399999999,0,1,Bombing/Explosion,Military,Puerto Rico,Puerto Rican Nationalists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,12-28-1986
1889,Puerto Rico,Guayama,17.984054999999998,-66.11365699999999,0,0,Bombing/Explosion,Government (General),United States,Puerto Rican Nationalists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,12-28-1986
1890,Illinois,Rockford,42.271817,-89.094544,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,300,-9,0,Republican,Republican,1-6-1987
1891,Minnesota,Minneapolis,44.964985,-93.260193,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,1500,-9,0,Republican,Domecratic-Farmer-Labor,1-27-1987
1892,Utah,Salt Lake City,40.759505,-111.88822900000001,-9,1,Bombing/Explosion,Business,United States,Anti-Technology extremists,1.0,,,,Explosives,0,0.0,,1.0,1.0,,,-9,0,Republican,Republican,2-20-1987
1893,Ohio,Cincinnati,39.103175,-84.511981,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,2-23-1987
1894,California,Laguna Niguel,33.522526,-117.707553,0,0,Bombing/Explosion,Government (General),United States,"Up the IRS, Inc",1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Nan,3-2-1987
1895,Ohio,Toledo,41.67086,-83.543846,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,1000,-9,0,Republican,Democrat,3-8-1987
1896,California,Davis,38.538232,-121.76171200000002,0,1,Facility/Infrastructure Attack,Educational Institution,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Other,Incendiary,0,0.0,0.0,0.0,0.0,0.0,1000000,1,0,Republican,Nan,4-16-1987
1897,Montana,Missoula,46.87278,-113.99623400000002,0,1,Bombing/Explosion,Police,United States,Aryan Nation,-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,-99,0,0,Republican,Democrat,4-19-1987
1898,Florida,Hialeah,25.857518,-80.278182,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",5-1-1987
1899,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",5-2-1987
1900,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,Puerto Rico,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1901,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,United States,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1902,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,United States,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1903,Puerto Rico,Aibonito,18.139960000000002,-66266,0,1,Bombing/Explosion,Government (General),United States,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1904,Puerto Rico,Ponce,18.011091,-66.614182,0,1,Bombing/Explosion,Government (Diplomatic),United States,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1905,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Police,United States,Guerrilla Forces for Liberation,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Popular Democratic Party,5-25-1987
1906,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,,Anti-Castro Group,,,,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,-9,Republican,"Democrat, Republican",5-25-1987
1907,Puerto Rico,Caguas,18.238723999999998,-66.035227,0,1,Bombing/Explosion,Business,United States,Guerrilla Forces for Liberation,-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,5-25-1987
1908,Ohio,Toledo,41.67086,-83.543846,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,200,-9,0,Republican,Democrat,6-8-1987
1909,California,San Diego,32.715695000000004,-117.16171899999999,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Nan,7-27-1987
1910,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Private Citizens & Property,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",7-30-1987
1911,North Dakota,Fargo,46.877257,-96.790247,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,2.0,2.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,500,-9,0,Republican,Democrat,8-0-1987
1912,California,Garden Grove,33.776070000000004,-117.936159,0,1,Facility/Infrastructure Attack,Journalists & Media,United States,Vietnamese Organization to Exterminate Communists and Restore the Nation,-99.0,0.0,1.0,Letter,Incendiary,1,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Nan,8-7-1987
1913,Florida,Hialeah,25.857518,-80.278182,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",8-27-1987
1914,California,Santa Clara,37.355509000000005,-121.95426200000001,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,10000,1,0,Republican,Nan,9-1-1987
1915,Minnesota,St. Paul,44.943829,-93.093326,0,0,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Domecratic-Farmer-Labor,9-14-1987
1916,Minnesota,Robbinsdale,45.031807,-93.336547,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,50000,-9,0,Republican,Domecratic-Farmer-Labor,9-18-1987
1917,Minnesota,St. Paul,44.943829,-93.093326,0,0,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Domecratic-Farmer-Labor,9-22-1987
1918,Minnesota,St. Paul,44.943829,-93.093326,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Domecratic-Farmer-Labor,10-5-1987
1919,Arizona,Flagstaff,35.1982,-111.65130400000001,0,1,Facility/Infrastructure Attack,Business,United States,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),2.0,2.0,1.0,Letter,Sabotage Equipment,0,0.0,0.0,0.0,0.0,0.0,100000,0,0,Republican,Republican,10-5-1987
1920,Arizona,Flagstaff,35.1982,-111.65130400000001,0,1,Facility/Infrastructure Attack,Business,United States,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),4.0,4.0,1.0,Letter,Sabotage Equipment,0,0.0,0.0,0.0,0.0,0.0,26000,0,0,Republican,Republican,11-7-1987
1921,California,Santa Clara,37.355509000000005,-121.95426200000001,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,-99,1,0,Republican,Nan,11-25-1987
1922,California,Livermore,37.675245000000004,-121.757829,0,1,Bombing/Explosion,Government (General),United States,Nuclear Liberation Front,,,,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Nan,11-28-1987
1923,California,Santa Clara,37.355509000000005,-121.95426200000001,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,200000,1,0,Republican,Nan,11-28-1987
1924,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,1000,1,0,Republican,"Democrat, Republican",1-2-1988
1925,Puerto Rico,Rio Piedras,18.386932,-66.061127,0,1,Facility/Infrastructure Attack,Business,Mexico,Pedro Albizu Campos Revolutionary Forces,-99.0,-99.0,1.0,Other,Incendiary,0,0.0,0.0,0.0,0.0,0.0,1800,1,1,Republican,Popular Democratic Party,1-12-1988
1926,Utah,Marion,40.674759,-111.280869,0,1,Bombing/Explosion,Religious Figures/Institutions,United States,Mormon Extremist,1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,1500000,-9,0,Republican,Republican,1-16-1988
1927,Washington,Everett,47.976575,-122.206419,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,1-29-1988
1928,Colorado,Boulder,40.014986,105.270546,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,1000,-9,0,Republican,Democrat,2-6-1988
1929,Puerto Rico,Caguas,18.238723999999998,-66.035227,0,0,Bombing/Explosion,Military,United States,Puerto Rican Nationalists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Popular Democratic Party,3-19-1988
1930,Puerto Rico,San Juan,18.386932,-66.061127,1,1,Bombing/Explosion,Military,United States,Unknown,2.0,,,,Explosives,0,,,0.0,,,,-9,0,Republican,Popular Democratic Party,3-29-1988
1931,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Private Citizens & Property,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",5-3-1988
1932,Florida,Coral Gables,25.721293,-80.268664,0,1,Bombing/Explosion,Educational Institution,United States,Organization Alliance of Cuban Intransigence,-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,5000,0,0,Republican,"Democrat, Republican",5-26-1988
1933,California,Long Beach,33.766725,-118.192399,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Nan,6-0-1988
1934,California,San Jose,37.338475,-121.88579399999999,0,1,Facility/Infrastructure Attack,Business,United States,Unknown,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,300000,-9,0,Republican,Nan,6-5-1988
1935,Puerto Rico,Mayaguez,18.201318,-67.145125,-9,0,Bombing/Explosion,Business,United States,Unknown,,,,,Explosives,1,,,1.0,,,,-9,0,Republican,Popular Democratic Party,6-20-1988
1936,California,Laguna Niguel,33.522526,-117.707553,0,0,Bombing/Explosion,Government (General),United States,"Up the IRS, Inc",1.0,1.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Nan,7-8-1988
1937,Puerto Rico,Caguas,18.238723999999998,-66.035227,0,1,Bombing/Explosion,Military,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Republican,Popular Democratic Party,7-22-1988
1938,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,5000,1,0,Republican,"Democrat, Republican",9-5-1988
1939,Virginia,Richmond,37.5407,-77.433654,0,1,Hostage Taking (Barricade Incident),Military,United States,Lebanese Man,1.0,,,,Firearms,0,0.0,,0.0,0.0,,,1,0,Republican,Democrat,9-14-1988
1940,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,"Democrat, Republican",9-18-1988
1941,California,Los Angeles,34.097865999999996,-118.407379,0,1,Bombing/Explosion,Government (General),United States,"Up the IRS, Inc",1.0,1.0,1.0,Letter,Chemical,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Nan,9-19-1988
