"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","claimed","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","president_party","state_governor_party","date"
"1473",1530,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Assassination","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",FALSE,"Incendiary",0,0,0,1,0,0,"Democratic","Democrat","1980-10-06"
"1474",1532,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Justice Commandos for the Armenian Genocide",FALSE,"Explosives",0,0,0,1,0,0,"Democratic","Democrat","1980-10-12"
"1475",1533,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",FALSE,"Explosives",0,0,0,5,0,0,"Democratic","Democrat","1980-10-12"
"1476",1534,"Colorado","Fort Collins",40.581505,-105.076264,TRUE,TRUE,"Assassination","Private Citizens & Property","Libya","Gaddafi loyalists",FALSE,"Firearms",1,1,0,0,0,0,"Democratic","Democrat","1980-10-14"
"1477",1535,"Ohio","Youngstown",41.0981,-80.650789,FALSE,TRUE,"Armed Assault","Private Citizens & Property","United States","White extremists",FALSE,"Firearms",1,1,0,0,0,0,"Democratic","Republican","1980-11-01"
"1478",1536,"Puerto Rico","San Juan",18.386932,-66.061127,NA,TRUE,"Hostage Taking (Barricade Incident)","Business","United States",NA,FALSE,"Firearms",0,0,0,0,0,0,"Democratic","New Progressive Party","1980-11-21"
"1479",1537,"California","Los Angeles",34.114453,-118.059512,FALSE,TRUE,"Facility/Infrastructure Attack","Religious Figures/Institutions","United States","Neo-Nazi extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Democratic","Democrat","1980-12-06"
"1480",1538,"District of Columbia","Washington",38.908642,-77.015381,TRUE,FALSE,"Bombing/Explosion","Terrorists/Non-State Militia","West Bank and Gaza Strip","Hatikvah Leumi or National Hope",FALSE,"Explosives",0,0,0,0,0,0,"Democratic",NA,"1980-12-10"
"1481",1539,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Assassination","Government (General)","United States","Croatian Liberation Army",FALSE,"Explosives",0,0,0,0,0,0,"Democratic","Democrat","1980-12-17"
"1482",1540,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Transportation","United States","Puerto Rican Armed Resistance",FALSE,"Explosives",0,0,0,0,0,0,"Democratic","Democrat","1980-12-21"
"1483",1543,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Macheteros",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","New Progressive Party","1981-01-08"
"1484",1544,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Macheteros",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","New Progressive Party","1981-01-08"
"1485",1545,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Macheteros",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","New Progressive Party","1981-01-08"
"1486",1546,"Puerto Rico","San Juan",18.386932,-66.061127,TRUE,TRUE,"Bombing/Explosion","Military","United States","Macheteros",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-01-12"
"1487",1547,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-01-23"
"1488",1548,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Business","Iran","Jewish Defense League (JDL)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-01-26"
"1489",1549,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Switzerland","Armenian Secret Army for the Liberation of Armenia",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-02-03"
"1490",1550,"Oregon","Eugene",44.04483,-123.072606,TRUE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Revolutionary Communist Youth Brigade (RCYB)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1981-02-09"
"1491",1551,"Tennessee","Memphis",35.14968,-90.048929,FALSE,TRUE,"Hostage Taking (Kidnapping)","Private Citizens & Property","United States","Ku Klux Klan",TRUE,"Firearms",0,0,0,0,0,0,"Republican","Republican","1981-02-13"
"1492",1552,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Armenian Secret Army for the Liberation of Armenia",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-02-22"
"1493",1553,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Business","Puerto Rico","Armed Forces of Popular Resistance (FARP)",TRUE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-03-15"
"1494",1554,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,FALSE,"Explosives",0,0,0,2,0,0,"Republican","Democrat","1981-03-17"
"1495",1555,"Connecticut","Danbury",41.392682,-73.453592,TRUE,FALSE,"Hostage Taking (Barricade Incident)","Business","United States","May 19 Communist Order",FALSE,"Firearms",0,0,0,1,1,0,"Republican","Democrat","1981-03-23"
"1496",1556,"Alabama","Mobile",30.686395,-88.053239,FALSE,TRUE,"Hostage Taking (Kidnapping)","Private Citizens & Property","United States","Ku Klux Klan",FALSE,"Melee",1,1,0,0,0,0,"Republican","Democrat, Republican","1981-03-26"
"1497",1557,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Soviet Union",NA,FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1981-04-11"
"1498",1558,"Florida","Miami",25.774591,-80.214195,TRUE,FALSE,"Assassination","Journalists & Media","United States",NA,FALSE,"Firearms",0,0,0,1,1,0,"Republican","Democrat","1981-04-21"
"1499",1559,"Puerto Rico","Santurce",18.386932,-66.061127,FALSE,TRUE,"Hostage Taking (Barricade Incident)","Business","Puerto Rico","Macheteros",TRUE,"Firearms",0,0,0,0,0,0,"Republican","New Progressive Party","1981-04-21"
"1500",1560,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Facility/Infrastructure Attack","Business","Iran","Imperial Iranian Patriotic Organization",FALSE,"Incendiary",0,0,0,0,0,0,"Republican",NA,"1981-04-27"
"1501",1561,"Puerto Rico","San Juan",18.386932,-66.061127,NA,TRUE,"Armed Assault","Government (General)","Puerto Rico",NA,FALSE,"Firearms",0,0,0,0,0,0,"Republican","New Progressive Party","1981-05-01"
"1502",1562,"Puerto Rico","Carolina",18.380782,-65.957387,FALSE,FALSE,"Assassination","Government (General)","Puerto Rico",NA,FALSE,"Firearms",0,0,0,1,0,0,"Republican","New Progressive Party","1981-05-05"
"1503",1563,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Airports & Aircraft","United States","Puerto Rican Armed Resistance",FALSE,"Explosives",1,0,0,0,0,0,"Republican","Democrat","1981-05-16"
"1504",1564,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","International","Puerto Rican Armed Resistance",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-05-18"
"1505",1565,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","International","Puerto Rican Armed Resistance",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-05-18"
"1506",1566,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","International","Puerto Rican Armed Resistance",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-05-21"
"1507",1567,"Tennessee","Nashville",36.167783,-86.778365,FALSE,FALSE,"Bombing/Explosion","Religious Figures/Institutions","United States","Ku Klux Klan",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1981-05-26"
"1508",1568,"Oregon","Toledo",44.622266,-123.937354,FALSE,TRUE,"Facility/Infrastructure Attack","Airports & Aircraft","United States","People's Brigade For A Healthy Genetic Future",FALSE,NA,0,0,0,0,0,0,"Republican","Republican","1981-05-29"
"1509",1569,"New York","New York City",40.697132,-73.931351,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","May 19 Communist Order",FALSE,"Firearms",1,1,0,1,1,0,"Republican","Democrat","1981-06-02"
"1510",1570,"California","Los Angeles",34.097866,-118.407379,NA,TRUE,"Bombing/Explosion","Private Citizens & Property","Turkey",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-06-03"
"1511",1571,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","Turkey",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-06-03"
"1512",1573,"California","Torrance",33.835849,-118.340629,FALSE,TRUE,"Facility/Infrastructure Attack","NGO","United States","Jewish Defenders",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-06-25"
"1513",1576,"Maryland","College Park",38.988155,-76.931633,FALSE,TRUE,"Bombing/Explosion","Educational Institution","China",NA,FALSE,"Explosives",1,0,0,4,0,0,"Republican","Democrat","1981-06-27"
"1514",1577,"Puerto Rico","Ponce",18.011091,-66.614182,FALSE,FALSE,"Bombing/Explosion","Business","Spain","Organization of Volunteers for the Puerto Rican Revolution",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-06-30"
"1515",1578,"Utah","Spanish Valley",38.495161,-109.458945,FALSE,TRUE,"Facility/Infrastructure Attack","Utilities","United States",NA,FALSE,"Sabotage Equipment",0,0,0,0,0,0,"Republican","Democrat","1981-07-03"
"1516",1579,"Utah","Ogden",41.222365,-111.970459,TRUE,TRUE,"Assassination","Private Citizens & Property","Libya","Qaddafi loyalists",FALSE,"Firearms",1,0,0,0,0,0,"Republican","Democrat","1981-07-17"
"1517",1580,"California","San Francisco",37.755363,-122.443352,TRUE,TRUE,"Assassination","Journalists & Media","Vietnam","Anti-Communist Viets Organization",TRUE,"Firearms",1,0,0,0,0,0,"Republican","Democrat","1981-07-21"
"1518",1581,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Iran","Mujahedin-e Khalq (MEK)",FALSE,"Firearms",0,0,0,3,0,0,"Republican",NA,"1981-08-07"
"1519",1582,"Puerto Rico","San Juan",18.386932,-66.061127,TRUE,TRUE,"Assassination","Military","United States",NA,FALSE,"Firearms",1,0,0,1,0,0,"Republican","New Progressive Party","1981-08-17"
"1520",1583,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","Liberia","Black Brigade (United States)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican",NA,"1981-08-20"
"1521",1586,"Puerto Rico","Laguna Gardens",18.42902,-66.015859,FALSE,TRUE,"Bombing/Explosion","Utilities","Puerto Rico","Grupo Estrella",TRUE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-08-27"
"1522",1587,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","Thunder of Zion",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-01"
"1523",1588,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-09-03"
"1524",1589,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-09-04"
"1525",1590,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","Soviet Union","Jewish Defense League (JDL)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-05"
"1526",1591,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Facility/Infrastructure Attack","Journalists & Media","Spain","Omega-7",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-09-11"
"1527",1592,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Mexico","Omega-7",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-11"
"1528",1593,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Mexico","Omega-7",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-12"
"1529",1594,"Puerto Rico","Bayamon",18.369196,-66.165967,FALSE,FALSE,"Bombing/Explosion","Utilities","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-09-14"
"1530",1595,"Puerto Rico","Bayamon",18.369196,-66.165967,FALSE,FALSE,"Bombing/Explosion","Utilities","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-09-14"
"1531",1596,"Puerto Rico","Bayamon",18.369196,-66.165967,FALSE,FALSE,"Bombing/Explosion","Utilities","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-09-14"
"1532",1597,"New York","Schenectady",42.81226,-73.941026,NA,TRUE,"Bombing/Explosion","Business","South Africa",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-22"
"1533",1598,"Florida","Miami",25.774591,-80.214195,FALSE,FALSE,"Bombing/Explosion","Journalists & Media","Spain","Omega-7",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-09-24"
"1534",1599,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Armenian Secret Army for the Liberation of Armenia",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-10-01"
"1535",1600,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","South Africa",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican",NA,"1981-10-04"
"1536",1601,"Maryland","Langley Park",38.990372,-76.984495,TRUE,TRUE,"Armed Assault","Private Citizens & Property","United States",NA,FALSE,"Firearms",1,1,0,0,0,0,"Republican","Democrat","1981-10-06"
"1537",1602,"Utah","Salt Lake City",40.759505,-111.888229,FALSE,FALSE,"Bombing/Explosion","Educational Institution","United States","Anti-Technology extremists",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-10-08"
"1538",1603,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","Egypt","Jewish Defense League (JDL)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-10-25"
"1539",1604,"Puerto Rico","San Juan",18.386932,-66.061127,NA,TRUE,"Armed Assault","Business","United States",NA,FALSE,"Firearms",0,0,0,0,0,0,"Republican","New Progressive Party","1981-11-05"
"1540",1605,"Puerto Rico","Condado",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Utilities","Puerto Rico",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-11-11"
"1541",1606,"New York","Glen Cove",40.863958,-73.630786,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1981-11-14"
"1542",1607,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-11-20"
"1543",1608,"Virginia","Arlington",38.878742,-77.100006,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","May 19 Communist Order",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Republican","1981-11-23"
"1544",1609,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Utilities","Puerto Rico","Macheteros",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-11-27"
"1545",1610,"Puerto Rico","San Juan",18.386932,-66.061127,TRUE,TRUE,"Armed Assault","Military","United States","Macheteros",FALSE,"Firearms",0,0,0,1,0,0,"Republican","New Progressive Party","1981-11-27"
"1546",1611,"Puerto Rico","Santurce",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Utilities","Puerto Rico","Macheteros",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1981-11-27"
"1547",1612,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1981-12-01"
"1548",1613,"Mississippi","Jackson",32.29869,-90.180489,FALSE,FALSE,"Facility/Infrastructure Attack","Journalists & Media","United States",NA,FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1981-12-19"
"1549",1614,"Georgia","Metter",32.397265,-82.061054,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","May 19 Communist Order",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1981-12-21"
"1550",1615,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1981-12-24"
"1551",1616,"Mississippi","Jackson",32.29869,-90.180489,FALSE,TRUE,"Facility/Infrastructure Attack","Journalists & Media","United States","Ku Klux Klan",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1982-01-16"
"1552",1617,"Illinois","Granite City",38.702155,-90.148129,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1982-01-23"
"1553",1618,"Colorado","Boulder",40.014986,-105.270546,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1982-01-23"
"1554",1619,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Assassination","Government (Diplomatic)","Turkey","Justice Commandos for the Armenian Genocide",FALSE,"Firearms",1,0,0,0,0,0,"Republican","Democrat","1982-01-28"
"1555",1620,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Business","Soviet Union","Jewish Defense League (JDL)",FALSE,"Explosives",0,0,0,0,0,0,"Republican",NA,"1982-02-18"
"1556",1623,"Florida","Miami",25.774591,-80.214195,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Omega-7",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1982-02-21"
"1557",1624,"Florida","MIami",25.774591,-80.214195,FALSE,TRUE,"Armed Assault","Business","United States","Omega-7",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1982-02-21"
